"AML_SNP"	"BLCA_SNP"	"BRCA_SNP"	"CARC_SNP"	"CLL_SNP"	"CRC_SNP"	"DLBCL_SNP"	"ESO_SNP"	"GBM_SNP"	"HNSC_SNP"	"KIRC_SNP"	"LUAD_SNP"	"LUSC_SNP"	"MED_SNP"	"MEL_SNP"	"MM_SNP"	"NB_SNP"	"OV_SNP"	"PRAD_SNP"	"RHAB_SNP"	"UCEC_SNP"
"wgEncodeHaibMethylRrbsBcliver0111002BiochainSitesRep1"	0.754080641795634	-0.225480528656791	0.971354577715351	0.700795853950193	0.00156367273477678	-0.406961150421728	8.71367289343319e-19	4.67910029488936e-05	5.49082594386663e-16	0.0356942604057406	-0.000147875066865078	0.761160309914625	-0.100572023929592	0.370740482517276	-1.09015552828011e-10	0.000778619229305522	1	-0.051111449456387	0.253818233978108	-1	0.563350442820403
"wgEncodeHaibMethylRrbsBcliver0111002BiochainSitesRep2"	0.61969807295144	-0.805995030170299	-0.243592288944401	0.305312234139037	6.7230477653922e-05	0.689081574501151	6.56213723475517e-11	3.2043717289679e-07	2.4584182567276e-20	0.0423422506935187	-0.000647401220535369	0.742394182405863	-0.00594044295016207	0.0168873176665341	-4.20434281865977e-16	4.63826151036367e-05	-1	-0.296539230389439	0.0328207890834041	-1	0.1358571327196
"wgEncodeHaibMethylRrbsBclung0111002BiochainSitesRep1"	0.604317179586976	0.693556063268856	-0.224275879003947	0.433259652025567	0.00437823994969373	-0.837663580465379	5.43199461916605e-10	1.24444446245562e-05	1.07504573484956e-10	0.0130538952031476	-0.000337096925370305	0.36485510792314	-0.082030250159965	0.166711266104691	-3.19578659494067e-12	0.00394063584426783	0.966799050419228	-0.151288706754098	0.11506583149625	-1	-0.940893146678986
"wgEncodeHaibMethylRrbsBclung0111002BiochainSitesRep2"	0.70724060099012	-0.365350177803717	-0.478248824660306	1	0.0796981597265692	0.977813818511726	2.00380196259268e-14	4.31885174337491e-06	6.55633465280074e-17	0.0736219378212621	-0.000675617254039123	0.36485510792314	-0.055873206614925	0.22615334549181	-3.00985251558621e-14	0.000281085547787294	1	-0.0603327669292163	0.637597739563194	1	0.320447626286365
"wgEncodeHaibMethylRrbsBcpancreash12817nBiochainSitesRep1"	0.622588295601423	-0.38190515245764	-0.180698265277564	0.800222482071239	3.33618417469679e-05	0.945816939380486	3.64239789350144e-11	1.66348415854061e-06	1.57366799529663e-15	0.194242256024636	-0.0038508441354327	0.406639492072244	-0.125468945683448	0.31417212694681	-1.60936951905073e-14	0.0122042315356505	1	-0.123325760461986	0.351802796516099	-1	0.25352741424137
"wgEncodeHaibMethylRrbsBcpancreash12817nBiochainSitesRep2"	0.851577253311974	-0.603159779011424	-0.516988445842995	-1	0.0346879821776882	0.743146125550883	9.524383103192e-16	5.02115156987981e-07	2.34889258806987e-19	0.0989266587315339	-4.7685013898709e-05	0.888812194803463	-0.015184712769266	0.03242138950986	-6.83230619924634e-17	0.00106753605012316	1	-0.0707321107850864	0.0422490764882537	-1	0.129453990613613
"wgEncodeHaibMethylRrbsBcpericardiumh12529nBiochainSitesRep1"	0.383265534561425	-0.477628539139995	-0.352677466658837	0.672704272255853	0.0152363220666008	-0.544161612224515	9.62353428233106e-14	2.89386651545113e-06	1.11096135728451e-14	0.0534393236257508	-0.000295924456621538	0.757661461578048	-0.127160705122794	0.22615334549181	-4.03157248187622e-13	0.000922360705204588	0.952643641651823	-0.0735602750588828	0.244057230191584	-1	0.703125073228965
"wgEncodeHaibMethylRrbsBcpericardiumh12529nBiochainSitesRep2"	0.76051041829989	-0.33956759875574	-0.245602332113857	0.705216936328916	0.00166856522686785	-0.725648089520475	3.10224545599249e-11	5.09847458070119e-06	6.28745657714063e-13	0.190940336927536	-0.000598334007752062	0.905376359496468	-0.0977428322339396	0.0807908253699543	-5.86892531663111e-12	9.55040656399366e-05	1	-0.116489521489963	0.348233582776967	1	0.196158835818694
"wgEncodeHaibMethylRrbsBcplacentauhn00189BiochainSitesRep1"	0.596352947340281	-0.381939540146549	-0.0957120823389253	0.448460092332201	0.00109534756101202	-0.988278421691975	2.25626583882983e-13	1.61925675956663e-06	5.8682601996801e-16	0.0674333745145192	-0.000950107186917672	0.934483996924775	-0.25002005200039	0.337543982035142	-8.80541792430371e-12	0.00117776795763627	0.973732571098101	-0.127811696690538	0.0901542934395707	1	0.856909364531308
"wgEncodeHaibMethylRrbsBcplacentauhn00189BiochainSitesRep2"	0.892480795877825	-0.372987991207314	-0.139568061920249	1	0.00947888806427124	-0.916445648044886	2.91676230701307e-14	2.12985396319023e-05	7.18783369724114e-15	0.0377279674263908	-0.00132117645669933	0.917163751884532	-0.10385233418513	0.273348680109708	-5.88037792346566e-13	0.000247614980670335	0.893178589633374	-0.0517612406712066	0.0731170084175267	0.737748387491873	0.347140604035016
"wgEncodeHaibMethylRrbsBcskeletalmuscle0111002BiochainSitesRep1"	0.769009642457075	-0.794358988633673	-0.145441043469159	0.605213014607997	0.00439735331021098	-0.666469399816692	1.39100169755613e-13	0.000135899904245185	5.53401826746734e-12	0.02138750237627	-0.000457418947916693	0.503590165025307	-0.087509771906541	0.329766839505093	-4.6092896073477e-12	0.000397428887957611	1	-0.0370141539008404	0.270744667497966	-0.870957582266571	0.54756342277538
"wgEncodeHaibMethylRrbsBcskeletalmuscle0111002BiochainSitesRep2"	-1	-0.398076707654082	-0.594490824388337	0.949660290228947	0.00262082012749186	0.48441908509784	3.67405496169855e-11	2.78526360955241e-07	1.83450373692983e-17	0.0479131884269452	-0.000153072856962723	0.402603879460134	-0.0963615545518116	0.112849408686931	-6.96618530175244e-14	0.000373586163093349	0.988133238933764	-0.0176553754975776	0.0934878168980164	0.898766444958767	0.9529442302967
"wgEncodeHaibMethylRrbsBcskeletalmuscleh12817nBiochainSitesRep1"	0.890854251059123	-0.544283249313182	-0.345166995222617	0.699194746663479	0.00532665206626356	-0.362652638861541	2.2611864149318e-12	2.80653277582694e-05	1.00483821010584e-12	0.0497332385248864	-0.00135568202212019	0.769519849621318	-0.127607544699575	0.0807908253699543	-1.01487272020194e-12	0.000436819882601567	0.953459002451086	-0.0438623371121204	0.365924617928948	1	0.196647956842178
"wgEncodeHaibMethylRrbsBcskeletalmuscleh12817nBiochainSitesRep2"	1	-0.436157819967466	-0.422084325909256	0.802024717941527	0.00907340498101289	0.652332696576514	5.24785611253064e-16	2.62120988716826e-06	5.82033477310235e-16	0.0313123886712458	-0.000633758086278976	-0.997187257467899	-0.0727929072929173	0.0610889581725549	-1.26539917478164e-13	0.000104869140593013	0.98875019314261	-0.0657067112338619	0.0934878168980164	1	0.567183679146362
"wgEncodeHaibMethylRrbsBcskin0111002BiochainSitesRep1"	0.554319455544945	-0.455282048844893	-0.255017978946501	0.654845871194029	0.00345297814715974	-0.557738457698853	2.458468677475e-13	4.01548430293312e-06	6.20858291307037e-14	0.175400569769249	-0.00143031236541834	0.299715625010036	-0.172929071901078	0.363403244289943	-3.014563068525e-11	0.000661810439390595	0.934144101327808	-0.0400910213871437	0.230527584315003	-1	0.524103480698701
"wgEncodeHaibMethylRrbsBcskin0111002BiochainSitesRep2"	0.63730728416944	-0.645734283438275	-0.400787358930405	0.505032375388787	0.00868495316908618	-0.989817285651388	2.87203099666328e-12	3.99075017643993e-06	1.26748142344188e-14	0.0216845812836663	-0.000487092822324623	0.86142657327519	-0.0321305172592178	0.121032511513021	-9.59897885066931e-13	9.72450374202718e-05	1	-0.169007216753458	0.276054598114785	1	0.644695779972959
"wgEncodeHaibMethylRrbsBcstomach0111002BiochainSitesRep1"	0.56540003351777	-0.834166477571295	-0.156820991634538	0.520179996258931	0.00204983040530274	-0.385750536047798	1.16855723575454e-13	4.85783261201095e-05	4.72367799962221e-13	0.022743304218836	-0.0036745023199564	0.890365397228885	-0.257247785099617	0.426795096426104	-7.1510704019576e-12	0.000533031787539004	0.882775446002131	-0.0379079463233693	0.20523502638444	-1	0.426993015039689
"wgEncodeHaibMethylRrbsBcstomach0111002BiochainSitesRep2"	1	-0.804119623928781	-0.717873036190635	0.898480966942361	0.0101320297158004	0.926287635883232	6.7472855045956e-13	2.90938739955056e-06	5.55210597004731e-18	0.0223273558579668	-0.000299908151214811	-0.997449142508439	-0.120594308499958	0.0915423155202004	-4.54154374188675e-14	0.00785027735165551	0.89755064987838	-0.0728226239113323	0.0703168344848937	1	0.58369107315395
"wgEncodeHaibMethylRrbsBctestisn30BiochainSitesRep1"	0.625333035511698	-0.907692696631536	-0.408367738989286	0.670839515519126	0.00339860740823631	-0.123394211561177	7.66619401256174e-12	7.85196956817364e-05	4.0447443329651e-11	0.107406503274615	-0.00261623424388721	0.515488227562428	-0.156982854100414	0.149196986829342	-4.01479713060648e-12	0.00125929135792827	0.945204423309805	-0.0330649229389407	0.123485690272979	-1	0.162584118634698
"wgEncodeHaibMethylRrbsBctestisn30BiochainSitesRep2"	0.929634437129553	-0.581262859841124	-0.645449219450065	0.721489396919067	0.0137341558565904	-0.741178028912853	2.27961724404176e-13	2.90727984735563e-05	4.57237428607743e-13	0.0249972298857263	-0.00042209619080184	-0.818032188729704	-0.229405547673578	0.0437082179780094	-2.40883388517313e-13	0.000137697739635039	0.953459002451086	-0.0582499153775886	0.0636075151734399	1	0.187258670449816
"wgEncodeHaibMethylRrbsBcuterusbn0765BiochainSitesRep1"	0.298218942489329	-0.499764257079025	-0.299283263171241	0.392743383074444	0.00311371714330003	-0.729415809396719	1.01259145457806e-11	1.4220409023595e-05	4.74163124746446e-12	0.0545185113516086	-0.00271663009645352	0.932326975367693	-0.0368812755813741	0.559457705073541	-3.99572809723209e-12	0.000205089559602719	0.953459002451086	-0.029391356372288	0.252020031360749	1	0.134872780684765
"wgEncodeHaibMethylRrbsBcuterusbn0765BiochainSitesRep2"	0.769009642457075	-0.739334457552885	-0.214076277478851	0.806435132985532	0.0251128101694958	-0.658345630911146	1.28181381512426e-10	4.78948063177556e-05	9.93712998739232e-15	0.0197855316317662	-0.000455474463342469	-0.80715518154274	-0.0823435954870098	0.198434544633756	-4.50025145488993e-12	0.000280420651368846	0.986770714415181	-0.0616862851847637	0.151234136831991	0.713225792326582	0.229319222459998
"wgEncodeHaibMethylRrbsFibroblDukeSitesRep1"	0.598482629383546	0.716013368918693	-0.316546528476953	0.699194746663479	0.00821221479553601	-0.453909395336773	2.12752672872656e-13	0.000248092422989405	7.43980723135279e-12	0.0372993551054696	-0.000649614872611623	0.750685944468999	-0.224623651030624	0.794282940859197	-5.62450246608215e-09	5.46542264201891e-05	1	-0.00548270930058479	0.0376674120232385	-1	-0.580061929001069
"wgEncodeHaibMethylRrbsFibroblDukeSitesRep2"	0.846492971691301	-0.60321737641699	-0.425129746306115	0.895099381923629	0.00706041475840151	-0.610959976174047	1.29139311016476e-13	6.93858973550206e-05	8.57638211428249e-13	0.0131369506820233	-0.000983120029523964	-0.969153524123903	-0.148189199318376	0.166711266104691	-4.30034822640167e-12	7.83194274172791e-05	0.953459002451086	-0.0983105127913112	0.0680780282277472	-1	0.614310166824926
"wgEncodeHaibMethylRrbsFibroblOpenchromgrowprotSitesRep1"	0.598482629383546	0.716013368918693	-0.316546528476953	0.699194746663479	0.00821221479553601	-0.453909395336773	2.12752672872656e-13	0.000248092422989405	7.43980723135279e-12	0.0372993551054696	-0.000649614872611623	0.750685944468999	-0.224623651030624	0.794282940859197	-5.62450246608215e-09	5.46542264201891e-05	1	-0.00548270930058479	0.0376674120232385	-1	-0.580061929001069
"wgEncodeHaibMethylRrbsFibroblOpenchromgrowprotSitesRep2"	0.846492971691301	-0.60321737641699	-0.425129746306115	0.895099381923629	0.00706041475840151	-0.610959976174047	1.29139311016476e-13	6.93858973550206e-05	8.57638211428249e-13	0.0131369506820233	-0.000983120029523964	-0.969153524123903	-0.148189199318376	0.166711266104691	-4.30034822640167e-12	7.83194274172791e-05	0.953459002451086	-0.0983105127913112	0.0680780282277472	-1	0.614310166824926
"wgEncodeHaibMethylRrbsGm19240DukeSitesRep1"	1	-0.59054604543761	-0.492305229630465	0.802024717941527	0.00102834422038423	-0.467185305988523	7.72665558414746e-14	0.000131113805095717	2.37665153860669e-10	0.0324440794859227	-0.00868784014340439	-0.936136266120114	-0.3535274430925	0.214578618214294	-2.63581236635833e-12	0.000373586163093349	0.981810726472178	-0.0329409435537842	0.100298308167794	-1	0.318499582310032
"wgEncodeHaibMethylRrbsGm19240DukeSitesRep2"	0.407423849470713	0.894182839552359	-0.265022250339716	0.407640187454745	0.0128719409176818	-0.947815264149738	8.11855462313486e-13	4.2969388415154e-06	6.84285264277026e-16	0.0286066872567501	-7.69051536892371e-05	1	-0.154616654511665	0.0168873176665341	-1.74571403736337e-12	0.00101283850520355	0.953459002451086	-0.0300782423177298	0.268219661101929	0.729358720457371	0.51417506384313
"wgEncodeHaibMethylRrbsGm19240OpenchromgrowprotSitesRep1"	1	-0.59054604543761	-0.492305229630465	0.802024717941527	0.00102834422038423	-0.467185305988523	7.72665558414746e-14	0.000131113805095717	2.37665153860669e-10	0.0324440794859227	-0.00868784014340439	-0.936136266120114	-0.3535274430925	0.214578618214294	-2.63581236635833e-12	0.000373586163093349	0.981810726472178	-0.0329409435537842	0.100298308167794	-1	0.318499582310032
"wgEncodeHaibMethylRrbsGm19240OpenchromgrowprotSitesRep2"	0.407423849470713	0.894182839552359	-0.265022250339716	0.407640187454745	0.0128719409176818	-0.947815264149738	8.11855462313486e-13	4.2969388415154e-06	6.84285264277026e-16	0.0286066872567501	-7.69051536892371e-05	1	-0.154616654511665	0.0168873176665341	-1.74571403736337e-12	0.00101283850520355	0.953459002451086	-0.0300782423177298	0.268219661101929	0.729358720457371	0.51417506384313
"wgEncodeHaibMethylRrbsHepatocytesDukeSitesRep1"	0.670327778225669	-0.807771980880858	-0.375314093011733	0.935750851385787	0.00205872990940414	-0.532715858228978	1.77676864435347e-12	5.76372209071427e-05	1.05443536299616e-10	0.049177183691584	-0.00025394822655054	0.681722275830122	-0.147547993453014	0.110107860365502	-6.90844057963351e-13	5.17686330120538e-06	0.966799050419228	-0.121003010535834	0.192614038780278	1	0.48877619099059
"wgEncodeHaibMethylRrbsHepatocytesDukeSitesRep2"	0.76123023044129	-0.590244919295304	-0.149287971375723	0.828790865386221	0.00392784414458836	-0.658683015534439	6.51979623111438e-12	7.91914250439363e-05	1.09692775877947e-12	0.0203000755807183	-0.00107863599048983	1	-0.273817667806906	0.224038455299665	-1.42002729663075e-12	0.000562361060130068	1	-0.0418561386937322	0.563128842585566	-1	0.208465671993486
"wgEncodeHaibMethylRrbsMelanoSitesRep1"	0.773505593693644	-0.978811009187027	-0.445571734123384	0.803482505069964	0.00496999488019858	-0.45500958457952	2.14888431951229e-13	6.1188656887353e-05	1.43467112088651e-12	0.0123706333653472	-0.00219619257599075	0.928497398147049	-0.144171805663255	0.515834029332824	-3.89203357437311e-11	0.00154514962383712	0.981810726472178	-0.0910143264139258	0.320059012497988	-1	0.852727800791606
"wgEncodeHaibMethylRrbsMelanoSitesRep2"	0.85527866497097	0.38918426897531	-0.325979845254106	-1	0.00492376314156843	-0.029561508526928	2.74445260168174e-12	2.53280417905715e-05	1.29162952775061e-09	0.0013914244401737	-0.00655889749815982	0.526866909640536	-0.0780091302809	0.56648789003135	-9.58387115925336e-07	0.000987955183850824	0.953459002451086	-0.0915475326102527	0.430938824497851	-1	-0.423919883044985
"wgEncodeHaibMethylRrbsMelanoSitesRep3"	0.566508613749969	0.355100996792353	-0.344077363719488	0.568080686133389	0.0013347070662418	-0.0516579816828773	1.92427294379578e-08	0.000246611349911984	2.24193993989711e-10	0.0157550292539905	-0.00439685344555326	0.348398975230936	-0.669338194014417	0.27607223738968	-3.9739180055137e-08	0.00107349201850802	1	-0.363258724918089	0.318374903594685	-1	-0.0913072600006013
"wgEncodeHaibMethylRrbsMyometrDukeSitesRep1"	0.906137730593344	-0.531679951670252	-0.544311195988154	0.790769620927504	0.00612931895438428	-0.618530169154534	9.178968117618e-13	1.76866077266486e-05	2.02601278120551e-14	0.113561585667196	-0.00095018364027363	0.924169942692458	-0.394357087538331	0.11542231294464	-2.06300899745028e-11	0.00104181929113478	1	-0.092288991613087	0.0339525968094486	-1	0.41337198044081
"wgEncodeHaibMethylRrbsMyometrDukeSitesRep2"	0.695344828216407	0.752100926195822	-0.173551317031058	0.889544248847471	0.0375633549630998	-0.343703262070528	1.45001665474669e-13	2.90600566504724e-06	1.78713034973483e-08	0.0168633157259258	-0.000759594456647765	0.735315991617701	-0.424845176992823	0.0896111673837098	-1.08823345424585e-11	0.00053016010714924	1	-0.0983105127913112	0.010050296141401	1	-0.938596157591952
"wgEncodeHaibMethylRrbsUch1DukeSitesRep1"	0.216185816312484	0.962948100002225	-0.370637754710492	-1	0.00397230094661745	-0.458821700685305	1.46291336215746e-13	0.000176946779786397	2.27674631515416e-11	0.0903749865095666	-0.00241337694094033	0.370980041945504	-0.237125001372034	0.229683920211109	-6.04327320727903e-10	0.0012970729532375	0.895047940077681	-0.00606508763286223	0.242342950514955	-1	-0.723359282818675
"wgEncodeHaibMethylRrbsUch1DukeSitesRep2"	0.632945517258689	-0.545274395773525	-0.427435872596742	0.573681152510253	0.0033931253555596	-0.578169765801137	7.37624066963207e-12	0.00019480575742837	7.84332684943588e-12	0.0137699932265714	-0.00339448489177342	0.847864543691765	-0.344027770931279	0.168953599671638	-7.79207821408342e-13	0.000357208434871598	0.957673569272137	-0.0503115765547025	0.172912615332612	-1	0.640543513501268
"wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1"	0.409700925499788	1.60895317090947e-34	2.80237236195696e-12	0.565321328709955	5.10775336762734e-09	-1.89922495442162e-15	3.06267509865186e-55	-0.139490460929067	-0.0682702164733438	1.06226500529842e-06	4.72459708600447e-10	-2.46826970699519e-05	-0.833374573507569	1	-1.35726950342764e-25	8.41912432667586e-59	-1	0.0057412996285404	0.823323096918171	0.419627156057334	-1.65276803363492e-28
"wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep2"	0.332655366206482	5.63711087282923e-17	4.43921708032506e-08	0.312128915831895	3.06922295499449e-13	-1.85818781316657e-08	2.21245594098903e-64	-0.504807441679825	-0.0811165811259476	1.33354928624416e-06	0.0017524093578032	-0.00853871496532692	-0.424273261206009	0.89550795273134	-5.3194535975561e-19	4.2750921283113e-42	-1	0.00128102515540397	0.528737292117064	0.790058975042844	-7.59017172461776e-23
"wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep1"	-0.76051041829989	1.19503230093071e-05	0.179295442937004	0.721431711415422	0.0628786898879554	-0.000262383242787162	0.526055165811047	-1	-0.835192580723806	0.0112879639413297	0.515911051229484	0.606392715960605	-0.492977189718122	0.797652569933224	-0.871719901927651	0.105996446140411	-1	0.102135634556118	-1	-1	-6.47204582100185e-05
